REC_IR;STATNUM;ORI;ORIADDDT;ORINIBRS;CITY;STATECOD;POPGRP;DIVISN;REGION;AGINDIC;CORECTY;COVBYORI;FIELDNO;JUDDIST;NBRSFLG;INACTDTE;POP1;COUNTY1;MSA1;LSTPOP1;POP2;COUNTY2;MSA2;LSTPOP2;POP3;COUNTY3;MSA3;LSTPOP3;POP4;COUNTY4;MSA4;LSTPOP4;POP5;COUNTY5;MSA5;LSTPOP5;MASTERYR;QTR1ACT;QTR2ACT;QTR3ACT;QTR4ACT;F1QACT;F2QACT;F3QACT;F4QACT;AGNAME;CFIPS1;CFIPS2;CFIPS3;CFIPS4;CFIPS5;IINCIDNO;INCIDDTE;DATASRC;QUARTER;TNUMVTMS;TNUMOFF;GOFFRAC;OFFCOD1;NUMVTM1;LOCCOD1;BIASMO1;OFFCOD2;NUMVTM2;LOCCOD2;BIASMO2;OFFCOD3;NUMVTM3;LOCCOD3;BIASMO3;OFFCOD4;NUMVTM4;LOCCOD4;BIASMO4;OFFCOD5;NUMVTM5;LOCCOD5;BIASMO5;OFFCOD6;NUMVTM6;LOCCOD6;BIASMO6;OFFCOD7;NUMVTM7;LOCCOD7;BIASMO7;OFFCOD8;NUMVTM8;LOCCOD8;BIASMO8;OFFCOD9;NUMVTM9;LOCCOD9;BIASMO9;OFFCOD10;NUMVTM10;LOCCOD10;BIASMO10;VTYP_I1;VTYP_B1;VTYP_F1;VTYP_G1;VTYP_R1;VTYP_S1;VTYP_O1;VTYP_U1;VTYP_I2;VTYP_B2;VTYP_F2;VTYP_G2;VTYP_R2;VTYP_S2;VTYP_O2;VTYP_U2;VTYP_I3;VTYP_B3;VTYP_F3;VTYP_G3;VTYP_R3;VTYP_S3;VTYP_O3;VTYP_U3;VTYP_I4;VTYP_B4;VTYP_F4;VTYP_G4;VTYP_R4;VTYP_S4;VTYP_O4;VTYP_U4;VTYP_I5;VTYP_B5;VTYP_F5;VTYP_G5;VTYP_R5;VTYP_S5;VTYP_O5;VTYP_U5;VTYP_I6;VTYP_B6;VTYP_F6;VTYP_G6;VTYP_R6;VTYP_S6;VTYP_O6;VTYP_U6;VTYP_I7;VTYP_B7;VTYP_F7;VTYP_G7;VTYP_R7;VTYP_S7;VTYP_O7;VTYP_U7;VTYP_I8;VTYP_B8;VTYP_F8;VTYP_G8;VTYP_R8;VTYP_S8;VTYP_O8;VTYP_U8;VTYP_I9;VTYP_B9;VTYP_F9;VTYP_G9;VTYP_R9;VTYP_S9;VTYP_O9;VTYP_U9;VTYP_I10;VTYP_B10;VTYP_F10;VTYP_G10;VTYP_R10;VTYP_S10;VTYP_O10;VTYP_U10
IR;1;AL0011200;19910430;19910101;HOOVER;AL;3;6;3;1;Y; ;3070;010N;A; ;52809;37;98;51042;21878;59;98;20877;0; ; ;0;0; ; ;0;0; ; ;0;2009;I;I;I;Z; ; ; ; ;HOOVER;73;117; ; ; ;NH0H728Y0D5O;20090830;N;3;1;0;U;290;1;20;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0011200;19910430;19910101;HOOVER;AL;3;6;3;1;Y; ;3070;010N;A; ;52809;37;98;51042;21878;59;98;20877;0; ; ;0;0; ; ;0;0; ; ;0;2009;I;I;I;Z; ; ; ; ;HOOVER;73;117; ; ; ;3A0AQ-F8U31K;20090907;N;3;1;0;U;290;1;20;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0011200;19910430;19910101;HOOVER;AL;3;6;3;1;Y; ;3070;010N;A; ;52809;37;98;51042;21878;59;98;20877;0; ; ;0;0; ; ;0;0; ; ;0;2009;I;I;I;Z; ; ; ; ;HOOVER;73;117; ; ; ;LN0NKOZR6L8I;20090505;D;2;1;1;W;13C;1;7;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0020100;19910430;19910101;MOBILE;AL;1C;6;3;1;Y; ;3490;015S;A; ;255178;49;547;246171;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;I; ;Z;Z; ; ; ; ;MOBILE;97; ; ; ; ;2W990-W28Y64;20090104;D;1;0;0;U;290;1;4;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0130300;20070705; ;LEESBURG;AL;7;6;3;1;N; ;3070;010N; ; ;827;10; ;823;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009; ;I; ; ; ; ; ; ;LEESBURG;19; ; ; ; ;NH0H7 8NJW5M;20090419;D;2;1;1;W;13C;1;21;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0260100;19910430;19910101;OZARK;AL;5;6;3;1;N; ;3490;005M;A; ;14669;23; ;14670;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;I;Z;Z; ; ; ; ;OZARK;45; ; ; ; ;X0VXVMV12 N;20090508;D;2;1;0;U;200;1;10;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0590400;19910430;19910101;ALABASTER;AL;4;6;3;1;N; ;3070;010N;A; ;30781;59;98;30002;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;Z;I;Z; ; ; ; ;ALABASTER;117; ; ; ; ;X0ARF3DV2 N;20090826;D;3;1;1;W;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;1;AL0640100;19910430;19910101;JASPER;AL;5;6;3;1;N; ;3070;010N;A; ;14138;64;98;14129;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;I;Z;Z; ; ; ; ;JASPER;127; ; ; ; ;9W2X59P-KCTD;20090526;D;2;1;1;W;290;1;5;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0010000;19910430;20030101;STUTTGART;AR;8D;7;3;2;N; ;3390;030E;A; ;6895;1; ;7044;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;I;Z;Z;Z; ; ; ; ;ARKANSAS;1; ; ; ; ;1D-BQ-F1MD I;20090208;N;1;1;1;W;13B;1;20;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0010000;19910430;20030101;STUTTGART;AR;8D;7;3;2;N; ;3390;030E;A; ;6895;1; ;7044;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;I;Z;Z;Z; ; ; ; ;ARKANSAS;1; ; ; ; ;5W--7285UWEM;20090205;N;1;2;1;W;13B;2;20;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0040400;19910430;20030101;PEA RIDGE;AR;6;7;3;1;N; ;3390;035W;A; ;5098;4;270;4924;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;Z;I;Z; ; ; ; ;PEA RIDGE;7; ; ; ; ;3F-0WGM30FCT;20090801;N;3;1;0;U;13C;1;25;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0050100;19910430;20021201;HARRISON;AR;5;7;3;1;N; ;3390;035W;A; ;13285;5; ;13312;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;Z;Z;I; ; ; ; ;HARRISON;9; ; ; ; ;0G-HWKR0HG1A;20091108;N;4;0;0;U;290;1;18;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0080100;19910430;20031101;BERRYVILLE;AR;6;7;3;1;N; ;3390;035W;A; ;5391;8; ;5335;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;Z;Z;I; ; ; ; ;BERRYVILLE;15; ; ; ; ;DE-GBIN7NLZ3;20091030;N;4;6;4;W;290;8;4;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0100100;19910430;20030101;ARKADELPHIA;AR;5;7;3;1;N; ;3390;035W;A; ;11213;10; ;11158;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;Z;I;Z; ; ; ; ;ARKADELPHIA;19; ; ; ; ;82-45O68429G;20090909;N;3;0;1;U;290;1;4;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0120300;20040811;20040601;HIGDEN;AR;7;7;3;1;N; ;3390;030E;A; ;973;12; ;967;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;Z;Z;I; ; ; ; ;GREERS FERRY;23; ; ; ; ;27-J4KL2J739;20091121;N;4;2;1;W;13B;2;18;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0140100;19910430;20050101;MAGNOLIA;AR;5;7;3;1;N; ;3390;035W;A; ;10882;14; ;11011;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;I;Z;Z; ; ; ; ;MAGNOLIA;27; ; ; ; ;27-J4KI2OF39;20090528;N;2;1;0;U;220;1;21;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0150000;19910430;20030301;MORRILTON;AR;8C;7;3;2;N; ;3390;030E;A; ;13422;15; ;13437;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;I;Z;Z; ; ; ; ;CONWAY;29; ; ; ; ;6L-IY 16IL72;20090406;N;2;1;2;W;200;1;20;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;3;AR0160000;19910430;20030101;JONESBORO;AR;9C;7;3;2;N; ;3390;030E;A; ;20944;16;396;20826;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2009;Z;I;Z;Z; ; ; ; ;CRAIGHEAD;31; ; ; ; ;7U-NJON7NUF3;20090529;N;2;1;1;W;13B;1;13;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
